,index,date,rank,song_name,song_id,album_name,artist,release_date
338,38,2021-11-21 16:00:02.386,39,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
339,39,2021-11-21 16:00:02.386,40,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
340,40,2021-11-21 16:00:02.386,41,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
341,41,2021-11-21 16:00:02.386,42,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
342,42,2021-11-21 16:00:02.386,43,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
343,43,2021-11-21 16:00:02.386,44,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
344,44,2021-11-21 16:00:02.386,45,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
345,45,2021-11-21 16:00:02.386,46,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
346,46,2021-11-21 16:00:02.386,47,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
347,47,2021-11-21 16:00:02.386,48,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
348,48,2021-11-21 16:00:02.386,49,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
349,49,2021-11-21 16:00:02.386,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
350,0,2021-11-22 16:00:03.597,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
351,1,2021-11-22 16:00:03.597,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
352,2,2021-11-22 16:00:03.597,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
353,3,2021-11-22 16:00:03.597,4,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
354,4,2021-11-22 16:00:03.597,5,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
355,5,2021-11-22 16:00:03.597,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
356,6,2021-11-22 16:00:03.597,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
357,7,2021-11-22 16:00:03.597,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
358,8,2021-11-22 16:00:03.597,9,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
359,9,2021-11-22 16:00:03.597,10,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
360,10,2021-11-22 16:00:03.597,11,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
361,11,2021-11-22 16:00:03.597,12,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
362,12,2021-11-22 16:00:03.597,13,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
363,13,2021-11-22 16:00:03.597,14,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
364,14,2021-11-22 16:00:03.597,15,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
365,15,2021-11-22 16:00:03.597,16,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
366,16,2021-11-22 16:00:03.597,17,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
367,17,2021-11-22 16:00:03.597,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
368,18,2021-11-22 16:00:03.597,19,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
369,19,2021-11-22 16:00:03.597,20,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
370,20,2021-11-22 16:00:03.597,21,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
371,21,2021-11-22 16:00:03.597,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
372,22,2021-11-22 16:00:03.597,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
373,23,2021-11-22 16:00:03.597,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
374,24,2021-11-22 16:00:03.597,25,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
375,25,2021-11-22 16:00:03.597,26,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
376,26,2021-11-22 16:00:03.597,27,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
377,27,2021-11-22 16:00:03.597,28,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
378,28,2021-11-22 16:00:03.597,29,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
379,29,2021-11-22 16:00:03.597,30,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
380,30,2021-11-22 16:00:03.597,31,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
381,31,2021-11-22 16:00:03.597,32,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
382,32,2021-11-22 16:00:03.597,33,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
383,33,2021-11-22 16:00:03.597,34,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
384,34,2021-11-22 16:00:03.597,35,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
385,35,2021-11-22 16:00:03.597,36,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
386,36,2021-11-22 16:00:03.597,37,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
387,37,2021-11-22 16:00:03.597,38,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
388,38,2021-11-22 16:00:03.597,39,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
389,39,2021-11-22 16:00:03.597,40,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
390,40,2021-11-22 16:00:03.597,41,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
391,41,2021-11-22 16:00:03.597,42,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
392,42,2021-11-22 16:00:03.597,43,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,30,Adele,2021-11-19
393,43,2021-11-22 16:00:03.597,44,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
394,44,2021-11-22 16:00:03.597,45,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
395,45,2021-11-22 16:00:03.597,46,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
396,46,2021-11-22 16:00:03.597,47,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
397,47,2021-11-22 16:00:03.597,48,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
398,48,2021-11-22 16:00:03.597,49,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
399,49,2021-11-22 16:00:03.597,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
400,0,2021-11-23 16:00:03.808,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
401,1,2021-11-23 16:00:03.808,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
402,2,2021-11-23 16:00:03.808,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
403,3,2021-11-23 16:00:03.808,4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
404,4,2021-11-23 16:00:03.808,5,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
405,5,2021-11-23 16:00:03.808,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
406,6,2021-11-23 16:00:03.808,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
407,7,2021-11-23 16:00:03.808,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
408,8,2021-11-23 16:00:03.808,9,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
409,9,2021-11-23 16:00:03.808,10,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
410,10,2021-11-23 16:00:03.808,11,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
411,11,2021-11-23 16:00:03.808,12,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
412,12,2021-11-23 16:00:03.808,13,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
413,13,2021-11-23 16:00:03.808,14,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
414,14,2021-11-23 16:00:03.808,15,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
415,15,2021-11-23 16:00:03.808,16,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
416,16,2021-11-23 16:00:03.808,17,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
417,17,2021-11-23 16:00:03.808,18,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
418,18,2021-11-23 16:00:03.808,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
419,19,2021-11-23 16:00:03.808,20,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
420,20,2021-11-23 16:00:03.808,21,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
421,21,2021-11-23 16:00:03.808,22,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
422,22,2021-11-23 16:00:03.808,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
423,23,2021-11-23 16:00:03.808,24,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
424,24,2021-11-23 16:00:03.808,25,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
425,25,2021-11-23 16:00:03.808,26,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
426,26,2021-11-23 16:00:03.808,27,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
427,27,2021-11-23 16:00:03.808,28,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
428,28,2021-11-23 16:00:03.808,29,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
429,29,2021-11-23 16:00:03.808,30,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
430,30,2021-11-23 16:00:03.808,31,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
431,31,2021-11-23 16:00:03.808,32,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
432,32,2021-11-23 16:00:03.808,33,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
433,33,2021-11-23 16:00:03.808,34,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
434,34,2021-11-23 16:00:03.808,35,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
435,35,2021-11-23 16:00:03.808,36,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
436,36,2021-11-23 16:00:03.808,37,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
437,37,2021-11-23 16:00:03.808,38,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
438,38,2021-11-23 16:00:03.808,39,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
439,39,2021-11-23 16:00:03.808,40,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,30,Adele,2021-11-19
440,40,2021-11-23 16:00:03.808,41,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
441,41,2021-11-23 16:00:03.808,42,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
442,42,2021-11-23 16:00:03.808,43,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
443,43,2021-11-23 16:00:03.808,44,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
444,44,2021-11-23 16:00:03.808,45,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
445,45,2021-11-23 16:00:03.808,46,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
446,46,2021-11-23 16:00:03.808,47,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
447,47,2021-11-23 16:00:03.808,48,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
448,48,2021-11-23 16:00:03.808,49,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
449,49,2021-11-23 16:00:03.808,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
450,0,2021-11-24 16:00:03.607,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
451,1,2021-11-24 16:00:03.607,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
452,2,2021-11-24 16:00:03.607,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
453,3,2021-11-24 16:00:03.607,4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
454,4,2021-11-24 16:00:03.607,5,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
455,5,2021-11-24 16:00:03.607,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
456,6,2021-11-24 16:00:03.607,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
457,7,2021-11-24 16:00:03.607,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
458,8,2021-11-24 16:00:03.607,9,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
459,9,2021-11-24 16:00:03.607,10,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
460,10,2021-11-24 16:00:03.607,11,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
461,11,2021-11-24 16:00:03.607,12,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
462,12,2021-11-24 16:00:03.607,13,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
463,13,2021-11-24 16:00:03.607,14,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
464,14,2021-11-24 16:00:03.607,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
465,15,2021-11-24 16:00:03.607,16,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
466,16,2021-11-24 16:00:03.607,17,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
467,17,2021-11-24 16:00:03.607,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
468,18,2021-11-24 16:00:03.607,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
469,19,2021-11-24 16:00:03.607,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
470,20,2021-11-24 16:00:03.607,21,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
471,21,2021-11-24 16:00:03.607,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
472,22,2021-11-24 16:00:03.607,23,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
473,23,2021-11-24 16:00:03.607,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
474,24,2021-11-24 16:00:03.607,25,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
475,25,2021-11-24 16:00:03.607,26,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
476,26,2021-11-24 16:00:03.607,27,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
477,27,2021-11-24 16:00:03.607,28,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
478,28,2021-11-24 16:00:03.607,29,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
479,29,2021-11-24 16:00:03.607,30,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
480,30,2021-11-24 16:00:03.607,31,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
481,31,2021-11-24 16:00:03.607,32,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
482,32,2021-11-24 16:00:03.607,33,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
483,33,2021-11-24 16:00:03.607,34,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
484,34,2021-11-24 16:00:03.607,35,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
485,35,2021-11-24 16:00:03.607,36,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
486,36,2021-11-24 16:00:03.607,37,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
487,37,2021-11-24 16:00:03.607,38,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
488,38,2021-11-24 16:00:03.607,39,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
489,39,2021-11-24 16:00:03.607,40,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
490,40,2021-11-24 16:00:03.607,41,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
491,41,2021-11-24 16:00:03.607,42,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
492,42,2021-11-24 16:00:03.607,43,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
493,43,2021-11-24 16:00:03.607,44,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
494,44,2021-11-24 16:00:03.607,45,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
495,45,2021-11-24 16:00:03.607,46,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
496,46,2021-11-24 16:00:03.607,47,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
497,47,2021-11-24 16:00:03.607,48,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
498,48,2021-11-24 16:00:03.607,49,traitor,5CZ40GBx1sQ9agT82CLQCT,SOUR,Olivia Rodrigo,2021-05-21
499,49,2021-11-24 16:00:03.607,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
500,0,2021-11-25 16:00:03.701,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
501,1,2021-11-25 16:00:03.701,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
502,2,2021-11-25 16:00:03.701,3,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
503,3,2021-11-25 16:00:03.701,4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
504,4,2021-11-25 16:00:03.701,5,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
505,5,2021-11-25 16:00:03.701,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
506,6,2021-11-25 16:00:03.701,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
507,7,2021-11-25 16:00:03.701,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
508,8,2021-11-25 16:00:03.701,9,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
509,9,2021-11-25 16:00:03.701,10,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
510,10,2021-11-25 16:00:03.701,11,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
511,11,2021-11-25 16:00:03.701,12,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
512,12,2021-11-25 16:00:03.701,13,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
513,13,2021-11-25 16:00:03.701,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
514,14,2021-11-25 16:00:03.701,15,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
515,15,2021-11-25 16:00:03.701,16,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
516,16,2021-11-25 16:00:03.701,17,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
517,17,2021-11-25 16:00:03.701,18,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
518,18,2021-11-25 16:00:03.701,19,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
519,19,2021-11-25 16:00:03.701,20,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
